timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size,oi
2026-08-11 14:55:00+05:30,0.05,0.05,0.05,0.05,585,1427530.0,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65.0,
2026-08-11 14:55:00+05:30,83.85,93.7,81.8,89.4,8975460,,,24400.0,CE,,,,9812075.0
