timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size,oi
2026-08-11 10:05:00+05:30,0.1,0.15,0.1,0.1,178230,2341105.0,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65.0,
2026-08-11 10:05:00+05:30,118.15,121.75,110.2,115.15,3239210,,,24400.0,CE,,,,7192510.0
