timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size,oi
2026-08-11 12:20:00+05:30,0.05,0.05,0.05,0.05,713440,2197910.0,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65.0,
2026-08-11 12:20:00+05:30,75.0,76.55,70.6,72.25,3204500,,,24400.0,CE,,,,15027285.0
