timestamp,strike,ce_ltp,ce_volume,ce_oi,pe_ltp,pe_volume,pe_oi,expiry
2026-08-11 09:55:00+05:30,21600.0,,,,0.1,88725.0,2342600.0,2026-08-11
2026-08-11 09:55:00+05:30,24400.0,120.7,4080960.0,7083245.0,,,,2026-08-11
