timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size,oi
2026-08-11 13:50:00+05:30,0.05,0.05,0.05,0.05,1170,1435785.0,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65.0,
2026-08-11 13:50:00+05:30,82.3,84.8,77.6,79.0,4313465,,,24400.0,CE,,,,12745330.0
