timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size,oi
2026-08-11 10:45:00+05:30,0.05,0.05,0.05,0.05,2665,2219620.0,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65.0,
2026-08-11 10:45:00+05:30,107.3,107.6,100.15,104.1,3561805,,,24400.0,CE,,,,9159865.0
