timestamp,strike,ce_ltp,ce_volume,ce_oi,pe_ltp,pe_volume,pe_oi,expiry
2026-08-11 09:25:00+05:30,21600.0,,,,0.15,25480.0,2419885.0,2026-08-11
2026-08-11 09:25:00+05:30,24400.0,127.6,2427880.0,3474445.0,,,,2026-08-11
