timestamp,strike,ce_ltp,ce_volume,ce_oi,pe_ltp,pe_volume,pe_oi,expiry
2026-08-11 14:15:00+05:30,21600.0,,,,0.05,650.0,1431040.0,2026-08-11
2026-08-11 14:15:00+05:30,24400.0,76.8,6744205.0,12542660.0,,,,2026-08-11
