timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size,oi
2026-08-11 10:50:00+05:30,0.05,0.1,0.05,0.05,4550,2219620.0,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65.0,
2026-08-11 10:50:00+05:30,103.85,109.0,103.55,107.3,2845635,,,24400.0,CE,,,,9414405.0
