timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size,oi
2026-08-11 10:35:00+05:30,0.1,0.1,0.05,0.05,313950,2277600.0,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65.0,
2026-08-11 10:35:00+05:30,114.5,116.0,108.1,112.6,2231450,,,24400.0,CE,,,,8840585.0
