timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size,oi
2026-08-11 09:45:00+05:30,0.15,0.15,0.1,0.15,37765,2385175.0,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65.0,
2026-08-11 09:45:00+05:30,119.75,123.6,107.45,113.0,3878095,,,24400.0,CE,,,,6166680.0
