timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size,oi
2026-08-11 14:05:00+05:30,0.05,0.05,0.05,0.05,1300,1431365.0,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65.0,
2026-08-11 14:05:00+05:30,77.9,80.9,69.15,78.3,12258155,,,24400.0,CE,,,,13656305.0
