timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size,oi
2026-08-11 12:00:00+05:30,0.05,0.05,0.05,0.05,130,2201030.0,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65.0,
2026-08-11 12:00:00+05:30,80.3,81.6,70.4,72.7,7308405,,,24400.0,CE,,,,14169675.0
