timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size,oi
2026-08-11 11:10:00+05:30,0.05,0.05,0.05,0.05,8580,2210455.0,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65.0,
2026-08-11 11:10:00+05:30,86.0,90.4,83.5,89.45,5050370,,,24400.0,CE,,,,11167910.0
