timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size,oi
2026-08-11 13:00:00+05:30,0.05,0.05,0.05,0.05,4485,1457885.0,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65.0,
2026-08-11 13:00:00+05:30,76.55,87.8,74.55,86.75,7887490,,,24400.0,CE,,,,14254370.0
