timestamp,strike,ce_ltp,ce_volume,ce_oi,pe_ltp,pe_volume,pe_oi,expiry
2026-08-11 12:20:00+05:30,21600.0,,,,0.05,713440.0,2197910.0,2026-08-11
2026-08-11 12:20:00+05:30,24400.0,72.25,3204500.0,15027285.0,,,,2026-08-11
